5,4,-106,-34,2,6,5,11
-30,-81,-101,-95,-56,-35,-25,-16
0,9,112,34,2,3,2,-1
1,0,16,19,-17,-5,0,-6
10,10,-34,46,19,8,4,11
7,17,-2,37,25,13,8,4
-3,-14,-61,-28,-15,-12,-6,1
-4,-8,-69,-33,-10,-4,-6,-11
-6,-11,20,-14,-11,-4,-3,5
5,6,-9,29,0,2,5,3
2,4,-36,-12,19,9,1,1
-10,-22,7,-24,-26,-15,-10,-7
-4,-1,25,60,-7,-11,-4,-3
0,8,40,-36,2,2,0,-2
-2,-4,-27,78,-5,-2,0,-2
-2,-9,-28,-95,26,12,4,-3
4,-12,-38,-73,-10,-2,0,3
1,1,105,109,-9,-9,-6,-6
5,19,25,36,32,12,12,8
-9,-30,4,-95,-34,-13,-7,-9
-3,3,85,21,-3,-3,-6,-2
14,20,22,26,18,11,8,11
-11,-29,-112,-54,-10,-9,-7,-8
8,9,-35,110,20,5,6,5
-7,10,127,6,-3,-5,-4,-5
-1,0,-43,-53,-15,-6,-17,-4
-8,-12,59,1,-6,-5,13,-6
7,8,13,58,-1,-1,0,2
1,-15,-96,5,17,-12,15,7
-8,-18,37,-115,-8,20,31,-5
-11,-5,-29,-76,-24,-37,-58,-19
19,0,27,49,2,-7,1,-11
15,2,0,22,10,61,109,15
-1,8,15,127,16,-24,-40,-18
5,-3,-7,-32,13,20,-2,22
-2,3,3,-93,-39,-51,-88,-7
-17,0,39,45,-9,28,26,-10
-2,-10,-33,57,-2,-3,-10,-3
6,4,17,-26,18,15,4,5
-14,5,-14,16,-1,-4,-26,-3
1,3,60,81,-2,-29,-60,-8
0,1,-62,19,22,14,14,6
-7,-14,-53,-63,-35,-10,9,-2
-6,14,20,18,6,2,24,-8
-3,-4,-45,-44,-6,-19,-28,-5
0,-3,-15,-9,-6,-2,11,5
-1,-2,39,60,4,2,-7,-5
1,-5,4,74,12,16,16,5
-2,3,51,-9,6,1,-2,4
3,-5,-82,50,-44,-16,-4,7
-7,-4,-41,-14,62,15,-1,-9
5,5,67,72,-16,2,32,8
-11,-11,-97,-105,-35,-12,-16,-6
-11,-25,-13,-1,-24,-17,-11,-11
3,8,33,127,-3,-1,1,0
-7,-16,-65,-66,-22,0,12,0
7,8,37,-8,-6,-18,-21,-2
2,11,24,-22,25,11,11,6
-4,-8,-5,-127,-68,-28,0,-3
-1,0,26,83,63,34,5,7
-11,3,64,-81,28,6,-22,-11
-1,-4,-45,-75,-19,-9,-6,-3
0,-7,-28,-66,-30,-18,7,-2
2,8,59,98,-36,-15,4,-4
-2,-38,-76,32,91,28,0,3
8,17,127,88,94,25,4,5
-7,-7,-64,-29,-67,-16,-9,-8
-10,-21,-56,-12,-54,-23,-8,-7
4,6,-27,107,-10,-10,0,3
5,12,-21,-61,-24,9,5,6
-5,-11,34,97,82,21,-2,-6
0,3,9,-3,4,2,4,3
12,9,-85,-10,8,12,8,11
-5,-1,55,-20,-37,-23,-13,-9
-4,0,34,85,-22,-18,3,-4
-2,-3,-43,11,26,11,-2,-1
6,9,99,29,-16,-4,-1,5
-3,-14,-39,127,9,-1,-1,4
-1,13,72,-112,-17,9,-2,-1
-2,3,28,-34,-35,-17,-11,-6
2,3,-49,59,33,2,3,-1
-1,-14,-28,-97,15,11,6,1
8,39,89,32,8,6,3,6
1,3,-14,96,37,5,1,-1
4,19,58,75,-5,-8,-7,0
-11,-10,-51,40,-14,-18,-10,-10
11,-12,-66,127,32,10,7,7
7,0,41,55,37,24,6,6
-28,-10,-45,-128,-54,-28,-20,-21
16,25,-37,112,66,22,13,11
-12,-34,-41,-11,-38,-14,-20,-10
-10,-6,-74,-61,-17,-2,-4,-8
0,-36,24,18,-27,0,2,2
6,25,37,-40,-5,-7,5,1
-3,22,90,34,5,13,1,-2
-1,-1,99,-49,23,5,0,1
-2,0,-4,-61,-56,-21,-14,-7
-7,-24,-42,55,-19,-12,0,-2
-15,-7,68,-21,16,4,-4,-7
-6,-16,99,-53,-37,-18,-6,-6
4,4,24,73,27,6,11,8
-3,11,55,-39,-41,1,7,1
0,-40,-98,32,19,1,0,2
0,20,-2,-50,7,6,2,1
-2,-2,3,-48,-34,-15,-9,-4
1,8,9,-1,-15,-8,-7,-2
3,15,-72,32,18,5,4,2
-5,-17,36,-78,33,17,4,-1
-1,2,56,57,-33,-11,-6,-3
-5,4,8,-67,-3,-1,-5,-4
6,5,15,-36,-1,-2,0,2
1,-3,-88,-31,-38,-14,-5,-3
-2,8,16,-87,-11,0,-1,0
-8,-13,22,-55,32,13,-9,-7
7,8,18,79,-12,-4,2,4
0,-8,-10,23,-19,-8,1,0
-2,9,-17,13,7,2,0,-1
-2,-11,-22,6,2,0,-4,-2
4,13,-9,-42,-7,1,1,3
-5,0,-16,28,7,2,-2,-3
3,-1,-14,41,21,-6,-21,3
-3,1,16,-4,-6,9,20,2
-4,-8,7,-15,3,1,47,-1
5,-1,-15,6,-8,-15,-15,-4
-1,-2,2,1,9,19,19,5
-1,2,14,14,0,1,11,11
1,0,2,-31,-11,-18,-17,-31
-18,0,-14,11,4,11,-13,-52
-2,-23,-29,0,-8,-14,-3,9
-4,14,56,-3,-8,9,-7,18
3,5,0,4,10,3,-7,-3
3,5,5,5,-7,-6,0,10
5,1,9,33,16,5,-8,-8
-14,-10,-8,-10,-6,-5,-11,-16
-3,2,16,-20,-11,1,3,24
0,-6,2,13,3,2,1,6
-1,1,-12,9,-3,2,3,-7
4,-9,-13,2,-4,-15,-17,-13
-3,-2,-7,8,10,7,0,8
-2,-2,-14,-11,-2,9,5,5
-5,1,-2,13,9,14,4,0
5,-4,-15,-5,-9,-12,-4,-7
-4,-4,-3,3,-2,-5,-17,-10
2,-2,3,10,-2,-7,4,5
0,-1,2,-6,-4,-4,1,1
-1,-3,-8,-3,-8,-1,-5,-5
-2,-3,-2,-12,9,5,-2,0
2,2,-2,8,7,2,4,13
-2,0,-5,-6,-10,-18,-4,-7
0,-4,-8,-2,4,13,-1,-1
-3,-7,-6,-3,-11,-13,-6,-2
0,-1,1,-3,-5,-5,-1,0
-4,-1,-2,-1,3,2,-3,-4
3,2,0,3,1,-2,2,1
1,-1,1,-6,-5,-2,-5,2
-1,1,7,8,3,2,0,2
-5,-6,11,-40,-37,-11,-1,-3
0,8,-8,56,61,11,1,2
-4,-14,-10,-14,-1,2,-5,-4
1,6,-14,-6,-10,-10,-1,0
1,1,9,-21,-10,0,0,0
-1,-19,-1,19,2,2,2,-3
-1,18,-23,0,-7,-2,-4,-2
2,-4,12,8,6,-2,0,0
2,7,10,-6,6,4,1,0
-1,-5,4,-17,-18,-5,0,-3
-5,-13,-1,-2,-2,-3,-4,-4
-7,-8,-4,-13,-16,-6,-4,-1
1,21,11,15,5,-1,-3,-4
1,-2,-2,2,-4,-9,-2,1
1,1,5,16,12,3,-2,0
2,6,11,-9,-2,4,2,1
-3,-24,-62,-1,8,0,-3,-3
-3,17,17,-11,-10,-7,0,-2
1,0,6,-7,-11,-3,-3,0
0,1,1,-6,0,1,-1,-1
-2,-3,7,14,-6,2,2,-1
-1,-5,-14,1,28,7,-1,0
-1,3,-9,-5,-5,-2,-3,-2
-4,-5,25,-12,-36,-13,-2,-2
-4,5,-23,45,42,12,4,1
3,10,-3,17,22,5,1,0
-3,-16,-9,-18,-2,0,-3,-3
0,0,16,-6,-7,-3,-1,-1
-3,-6,9,-10,-24,-10,-4,-2
-5,-1,-5,-19,-31,-10,-4,-5
2,2,2,22,20,1,0,3
0,8,3,2,-5,2,3,0
-1,-16,-13,-5,13,6,-1,0
1,-7,-16,-13,-4,-3,0,-1
0,0,9,-5,-12,0,-2,-1
-4,-4,-18,-4,-2,-4,-3,-1
-1,3,19,-3,6,-2,-1,-1
-4,-2,-8,-4,-6,0,-2,-2
3,14,14,-8,-12,-8,-1,3
1,-12,-22,16,17,2,0,0
0,4,2,-5,3,-2,-2,-2
-3,1,14,-1,-25,-5,0,1
-2,-2,11,-51,-3,0,0,-2
-5,2,-30,30,-1,-7,-2,-2
-3,-11,-9,18,40,12,0,-1
-6,-4,-9,-21,-33,-15,-8,-6
9,-12,-4,26,37,13,3,5
-1,12,1,-8,-3,-1,-1,-2
0,5,-4,-33,-49,-13,-2,-2
-15,5,12,27,11,1,2,-3
5,-2,14,-2,20,7,-2,-1
-4,-24,-5,29,-21,-14,-14,-10
-16,-7,-1,18,43,9,0,-1
4,-13,-15,-64,-30,-6,-2,-3
-15,2,-11,-1,-21,-8,-1,-1
12,11,6,2,13,4,3,1
-1,-6,9,13,-13,-1,-2,-2
0,-13,6,4,14,-1,-13,-8
-23,0,-4,27,-1,-3,17,13
-16,6,-7,-11,12,9,3,-3
5,-18,-3,-21,-15,-10,-5,0
5,15,-4,-2,4,-1,-2,-1
10,5,0,5,-15,-10,-10,-7
18,0,2,-74,-26,-3,5,5
-34,-9,-2,48,24,4,0,4
-1,-10,-25,26,40,15,11,-1
26,10,9,-24,-28,-14,-21,21
-26,3,-10,-4,14,3,5,-26
-10,23,4,12,-27,-5,-4,-32
-29,-33,24,-40,-44,-14,-1,11
13,-11,-4,18,60,12,7,12
-5,-8,-7,68,61,14,6,8
22,26,4,-11,-18,0,-4,-48
-14,11,2,-48,-8,-4,-3,-3
0,-28,-8,5,-9,-1,-3,-11
-4,59,6,11,-14,-5,-4,7
12,-45,8,-10,3,-2,10,21
-25,-36,-5,-17,-3,-4,-11,-8
-44,-7,-20,36,-4,0,0,-14
9,-21,-4,-17,9,0,-1,3
-5,41,15,-11,-3,-4,-3,2
30,16,1,13,-10,1,4,14
-15,0,2,-44,-26,-3,2,4
-57,-38,-3,-3,-26,-8,-15,-38
29,45,7,-14,12,3,9,24
-20,-41,1,31,17,-1,-8,-30
9,21,21,-1,1,3,7,11
22,7,-1,-25,-2,3,9,68
13,11,6,-56,-55,-8,8,81
3,-14,-11,-47,10,-13,-25,-79
-62,-14,3,49,12,2,-8,47
0,6,-34,18,23,9,13,70
-108,-5,-9,91,28,-6,14,-43
22,-3,18,-28,-21,-2,-7,114
42,-11,-35,-51,-33,-14,-11,-19
-13,8,24,-24,11,-7,-24,-67
82,8,-15,39,0,12,34,82
-45,62,0,-42,-45,1,8,-21
21,-35,-4,-1,54,10,8,-70
9,-11,-12,35,-11,-7,18,87
-68,-39,10,-22,-10,1,-66,-51
16,74,35,23,11,0,-2,31
-32,-26,-6,-43,-38,-8,-17,-1
22,-4,2,-42,-4,10,45,50
38,-15,24,-99,-82,-30,-40,-21
-59,-12,-21,88,96,17,-40,-23
-10,39,-24,80,-2,-29,-57,68
14,-25,25,-65,-27,0,13,-29
27,-48,-17,-97,12,2,12,35
33,31,-7,52,-99,34,103,117
-50,127,-12,124,119,10,-70,-75
-27,-105,-28,-107,-124,-10,6,22
-78,17,-49,127,127,45,6,-43
-73,69,43,-90,-71,-28,-31,-5
127,-91,-64,24,-48,22,116,99
-101,-26,-8,90,104,-4,-75,66
-21,-19,12,-94,-20,1,33,-71
97,-26,-9,-60,32,6,41,34
-77,127,62,-64,-50,5,4,34
127,-46,-4,-74,-34,-10,-35,-96
-38,21,-37,104,17,9,-9,80
9,-79,-68,103,85,-28,-30,-110
-84,-126,-10,-128,-113,-53,-124,98
-13,83,-3,73,64,34,59,96
25,43,4,-128,-126,-40,-65,-88
66,116,-39,80,80,26,106,6
30,-89,49,-53,-48,-9,67,91
41,-87,-29,-88,-33,-39,-114,-128
21,80,100,-111,-117,7,127,127
-47,-59,-15,-61,23,58,13,-113
93,59,80,-128,-92,-38,-43,27
-32,-14,-33,81,94,59,44,-7
1,19,46,-114,-18,-8,-31,34
32,35,35,-128,-39,21,47,127
-26,7,40,-119,-4,28,29,-128
16,54,-27,24,54,10,46,127
-43,-48,-53,122,54,9,-14,-110
58,-128,-23,-94,-57,-66,-98,44
71,14,-113,114,101,16,-55,26
-36,90,8,-26,-46,-48,-104,51
24,30,-24,-94,15,9,107,127
77,5,3,-125,-55,-23,-68,-11
-2,37,5,-77,-98,19,54,93
-82,-100,-13,-64,-10,-54,-39,-54
-71,-8,5,104,86,-15,-104,127
-6,-107,32,-79,-58,-23,-36,127
-3,-31,-3,-35,30,7,10,46
7,60,24,-25,-31,9,20,-29
15,-27,-3,-17,-26,-12,-3,-111
-48,-30,1,44,-3,-17,5,-75
21,-18,-38,22,14,-5,-25,-88
54,16,4,3,-20,29,45,-3
3,58,-20,65,90,-56,-124,59
27,-8,-17,-77,-11,22,36,74
-36,14,-1,-68,23,3,31,25
-12,34,29,-57,-64,-4,22,35
17,-39,-4,-33,-31,3,3,-49
-54,57,20,-30,-5,2,-24,-57
-7,28,1,77,34,7,27,-26
-10,28,13,-38,-21,9,9,-71
46,-15,-9,-9,-14,14,17,-10
-7,28,11,23,-9,-17,-5,-27
0,-37,2,-3,-4,-4,9,-39
18,-10,19,8,-4,-4,2,2
15,-28,-6,2,4,6,3,-19
-27,33,-3,11,-4,2,-2,3
-28,-9,25,-23,-5,-6,-27,-30
-7,11,5,45,23,8,17,18
12,4,9,-27,-26,-27,-14,5
-8,36,29,27,13,44,-22,-7
3,61,-58,2,6,4,24,3
5,58,23,-41,-25,-13,2,8
14,15,40,-19,-7,16,20,-2
-8,-21,32,35,0,-40,-36,-2
-17,-62,89,9,11,-11,34,-14
-46,-89,-78,-34,-9,16,28,-14
53,-94,77,-9,-13,21,28,30
-12,-35,-45,37,10,-5,-13,-1
-14,-12,-16,6,5,2,-18,-3
51,-21,-67,-30,-6,-33,5,13
29,13,-42,16,0,15,4,-18
-8,28,39,1,-9,-11,6,8
10,8,-23,14,9,1,-13,4
11,13,-16,4,-3,2,-15,5
-11,-30,-99,-20,-3,2,-5,-9
-5,18,16,11,-5,-4,3,-8
4,16,11,4,1,-3,-6,-9
-2,6,27,16,7,10,-1,-2
-16,18,35,-2,-7,-3,13,-14
-12,-16,-36,7,2,-11,10,-4
9,-6,44,-1,-4,2,-33,0
-13,2,64,-3,-2,6,-4,-18
-13,0,-56,-22,-9,-9,-6,-3
2,-27,-28,-9,-1,-3,0,-6
9,9,3,-9,4,0,-5,-10
6,18,92,25,3,-4,6,8
25,3,85,-10,1,0,-6,11
-4,-7,-87,-21,-2,2,11,-8
-7,-3,65,18,-10,-7,5,4
-7,-2,-7,-8,-4,-2,-12,-7
-14,-8,24,8,2,-1,8,-2
8,15,-30,11,7,5,12,6
-2,-10,10,-13,0,0,9,-4
-1,-2,6,-7,-5,-3,-8,0
-15,-21,-33,-2,0,-4,-1,-5
1,21,28,3,0,0,-2,-4
-2,5,60,2,-1,0,2,-2
-1,4,-38,-7,-5,-7,-1,-2
-3,-4,-5,4,4,5,2,3
1,25,53,17,4,3,2,-2
-12,-42,-119,-35,-12,-6,6,-6
3,-10,55,6,3,-1,0,5
-6,-12,18,-3,-4,-1,-3,-5
0,-11,-65,-11,-3,0,-3,-2
-3,20,3,10,5,-2,4,-2
-3,5,-12,-13,0,2,-3,0
-6,5,-30,1,-4,-2,-3,-3
-1,-4,58,13,3,-3,2,-3
-3,-11,-52,-24,-5,-1,2,0
1,23,81,25,-8,-6,-5,-2
-6,15,-18,-18,-2,-6,1,-2
0,-3,-10,-5,3,5,3,0
0,2,-17,3,-1,1,2,-2
1,-4,16,2,1,0,-3,1
-4,-8,0,6,-1,1,0,0
-4,-15,-20,-15,-8,-9,-5,-3
-3,6,19,-6,-5,-2,0,-2
-2,-13,20,-9,-1,-1,-4,-3
-2,4,24,-4,-6,-5,-6,-1
0,-3,-6,11,5,3,7,1
-1,1,-11,11,0,2,0,1
0,-4,-60,-11,-3,-2,7,2
-3,-4,3,-9,-4,-3,-9,-7
1,2,-52,15,3,0,-26,-12
-4,-22,-8,-28,-2,0,28,33
-2,4,-13,8,-2,-3,3,3
-3,-2,-16,1,0,-3,-36,-25
21,1,52,8,0,1,40,35
-38,12,-52,7,-1,-1,-8,-24
-1,-24,-115,-30,-4,-1,5,12
-2,5,13,0,1,-1,5,1
6,2,64,4,1,-3,-8,8
0,-12,-10,2,0,-5,-15,-16
0,20,-4,-5,-3,-2,3,0
-4,-5,-17,2,-4,0,-1,-6
-14,-16,5,-1,-1,-2,-8,-16
9,-6,38,8,4,4,8,5
-4,0,-53,-5,-3,-2,-12,-11
4,-4,-36,-11,-29,-5,8,10
-2,10,54,12,25,3,0,-5
5,3,-23,-15,-8,-6,-5,-2
1,-16,20,-32,-14,-4,-7,-3
-4,-8,-10,51,16,3,8,3
-4,13,38,-17,-10,3,5,-4
4,-35,6,16,9,2,-8,-6
-2,21,16,1,-5,-5,-9,-7
0,7,-7,-21,2,0,11,7
-8,-32,-18,11,-4,-6,-10,-7
5,5,14,0,5,4,-1,-1
4,-1,31,9,2,1,1,1
-6,-32,-3,-5,3,0,7,6
1,-16,-27,-11,-7,-5,-1,21
-4,10,-5,-24,-12,-7,-9,-38
-1,-9,25,-13,-5,0,5,-26
-3,8,-17,17,12,2,-1,2
14,-11,-21,16,-4,4,20,96
-16,-12,-2,-13,-25,-15,-13,-50
-10,6,2,-1,11,-4,-36,11
4,6,6,-8,-12,4,12,34
-6,3,-28,-15,-7,-3,-3,16
14,19,10,8,9,8,20,39
6,-8,20,-47,-18,4,32,46
-16,-23,-10,40,14,-14,-63,-126
-2,30,8,2,-2,-2,-6,-25
1,0,0,4,2,-4,-6,9
1,-6,-16,3,6,8,8,-4
20,-6,3,-17,-6,14,51,127
-9,22,6,-26,-17,-5,-17,-64
-10,10,4,35,31,-3,-35,-96
-4,6,38,44,10,-3,-17,-13
-4,-15,-6,-17,-8,-3,7,-23
-3,-10,-12,-28,-9,2,9,35
15,1,9,3,-14,3,15,83
-12,21,-10,0,6,-8,-11,-51
27,-8,5,-1,3,-1,-25,-55
-20,-47,-2,-4,-6,-1,-4,-41
1,32,-9,-10,-3,0,8,67
-2,-2,-12,-18,-4,11,34,12
-1,42,16,-1,-12,-7,26,-36
24,18,2,76,27,22,30,97
-44,-27,-16,-5,-6,-23,-83,-108
21,-7,-23,-58,-13,-6,-24,117
-6,12,27,17,-6,-3,0,60
-7,19,19,-9,-8,-1,23,46
56,-9,8,8,-6,5,24,37
10,-8,-36,-12,3,-2,7,-7
8,15,-35,-15,-4,-5,-25,-13
-81,-76,34,7,-1,-15,-35,-77
8,40,-5,-20,-10,-1,9,34
10,-15,-2,-11,-7,3,35,-22
20,-23,-24,-1,11,-2,-17,28
-3,68,-11,-13,-2,-3,-1,-40
-11,-25,-9,-41,-3,-2,-8,-14
47,10,45,64,15,5,-33,-34
-18,-42,-61,-21,20,17,11,-5
37,-11,47,14,-20,-17,34,26
2,4,-18,-31,-20,-5,2,14
23,19,-1,20,-4,-5,-3,13
32,13,23,-3,2,1,11,9
-7,11,18,5,9,-1,-23,-28
10,16,-15,-17,0,9,50,73
-41,-40,35,36,3,-17,-44,-52
21,2,8,-28,-11,2,81,81
-26,-6,-22,-17,-1,2,-37,-35
-15,5,18,22,11,8,15,-8
-50,-11,-21,4,-4,-8,-40,-46
-29,9,53,-37,-25,-7,-46,-30
23,-13,-80,78,51,9,16,19
-30,-14,49,23,2,-8,-93,-89
0,-1,-15,-33,-17,5,88,94
-10,24,52,-16,-15,-10,14,9
13,9,-9,-37,-13,1,-1,-16
17,-42,-106,-4,2,2,5,8
-15,-5,40,39,10,1,-29,-27
-14,6,-41,-15,-4,-3,-27,-24
0,13,-10,-17,-6,-6,-9,-71
-4,12,50,37,13,11,71,88
-1,-8,-34,-24,-7,-1,2,13
4,9,7,6,3,-3,4,5
45,-4,9,-23,-13,-1,-36,13
-57,10,11,-23,-13,-20,-38,-87
2,-3,-2,5,6,15,65,119
-20,-15,1,28,64,7,-62,-127
-9,54,13,16,8,-15,-25,-18
53,-49,-17,-115,-86,-17,26,59
-44,-54,-27,110,88,27,-12,-23
-9,-13,-7,-74,-62,4,28,99
15,-13,-14,-122,-82,1,35,-56
-7,23,27,127,127,11,-36,-67
30,109,-10,-98,3,2,-13,45
74,-70,3,-31,-73,14,91,53
14,-13,8,73,77,4,-41,60
-53,44,52,-128,-128,-3,60,-55
10,7,-51,100,32,-11,-91,-3
69,40,31,84,92,50,23,106
-44,88,-16,-23,-66,-25,-8,7
124,-71,-66,-30,38,-36,-74,-123
-118,-28,11,-76,-128,-44,65,-45
-93,-34,42,-103,-22,-33,-88,-53
17,45,0,36,17,21,34,90
75,-14,16,78,66,58,83,127
51,52,31,-124,-20,-11,-37,-36
-3,25,-36,-59,-8,-7,30,-7
-41,16,13,-128,-49,14,48,91
2,44,-2,5,-51,-40,-103,28
32,-56,105,-59,-29,17,12,77
-82,31,-57,-82,-34,-4,40,-128
40,-106,-33,-42,-69,-11,3,99
-28,24,2,55,79,61,-48,-32
-23,70,35,-50,-64,-20,-6,78
-21,65,-82,127,85,-35,-70,-79
61,-31,19,-125,-58,-3,25,13
-122,58,26,-67,-43,2,50,-68
69,-54,-59,-2,40,11,-48,-128
-76,87,-2,45,4,-18,-50,127
-23,51,6,73,61,2,-19,69
31,41,-12,5,-4,-17,61,93
21,-22,-3,-40,-45,-24,108,116
52,-35,45,9,-14,-1,-64,-34
-4,-102,-54,-103,-21,7,55,50
-46,-30,65,-109,-89,-27,-2,46
27,101,-26,15,45,60,67,85
101,-128,8,-8,-15,9,-85,-90
-79,127,28,-65,-63,-42,-8,44
43,-83,-70,54,61,36,3,34
29,34,24,-99,-26,-44,-56,52
-42,118,30,-110,-56,9,117,59
-5,-57,57,75,105,39,-64,-27
33,93,77,-23,-23,18,25,102
-107,-128,-70,4,-7,-21,-89,-128
-38,87,-17,19,18,-11,36,127
-5,-78,-45,-13,-46,-19,-27,-88
-55,-12,-7,0,12,-31,-34,-53
15,34,-34,69,14,46,82,76
-3,55,98,-128,-49,-24,-92,11
15,-18,-73,90,111,41,74,53
-19,-25,-15,-104,-31,-7,-31,19
-29,-2,7,-45,12,6,14,96
14,-68,-12,-13,-26,6,40,-72
14,4,31,43,-8,-13,-37,-10
11,18,4,-9,16,-4,6,-24
8,-15,38,18,-12,2,-2,-7
-12,-31,-2,45,12,10,28,-3
-1,4,-72,-10,7,-16,-45,-96
-5,-1,10,20,-25,-25,12,-36
-20,-22,-38,-17,-12,2,5,-70
4,-23,-1,29,11,-34,-49,-2
-13,17,15,-3,6,49,31,-43
27,-19,-14,-28,-14,-17,-27,50
-94,-5,-43,-4,6,3,-8,-46
10,5,-48,2,4,9,24,-8
-12,-22,-6,-36,-30,-39,-22,14
-26,49,113,35,4,-32,-37,13
35,-3,-72,-4,18,11,29,-83
57,-37,-95,-36,-12,56,4,12
-44,18,75,-11,-20,-12,-11,-16
6,-2,-51,19,13,9,51,8
-6,43,127,16,1,-73,-72,-8
-11,-46,-79,-61,-28,8,-9,27
12,-8,-6,-27,-5,9,3,-28
29,5,-56,-3,6,15,1,1
29,48,124,56,19,0,20,8
-35,-36,-79,-4,2,-7,-29,20
4,-31,94,-47,-28,-28,-28,-17
-93,12,50,14,0,6,-13,-6
21,32,77,9,7,30,31,-3
-28,-40,-6,3,-3,-11,26,-3
3,36,40,22,3,-15,-28,-12
2,-65,-63,-38,-10,7,13,9
12,30,90,31,6,-1,-20,4
-10,75,-27,73,29,3,6,5
35,-39,-128,-82,-39,-18,5,-9
-34,25,34,24,7,12,16,2
-16,-69,-128,-60,-22,-5,-24,-27
32,37,127,59,17,-6,13,-4
-13,-28,-103,-12,-8,-11,-2,-39
58,37,85,-13,-3,10,3,-1
22,-25,33,63,1,-12,-9,2
-2,10,127,20,8,5,3,5
13,27,-54,-40,0,4,31,23
-23,-17,30,64,-6,-8,-16,-6
16,-41,-78,-33,7,-9,-7,-5
-31,18,122,24,-8,-9,-9,38
-21,-20,-36,-40,-11,13,15,-15
16,27,58,58,13,-10,25,9
49,52,-122,1,6,31,5,14
-37,-72,-82,-61,-32,-32,-18,-54
90,52,87,61,35,18,-12,52
-41,-64,-126,-73,-20,-15,-13,-10
18,22,104,39,9,6,11,14
-12,32,69,3,-9,-4,5,-31
-50,-28,-33,22,-1,-13,-11,-12
28,-8,27,-58,0,7,-46,22
-4,-29,-106,-9,-16,-4,12,-31
-12,-38,-125,14,8,31,13,0
32,3,42,-16,11,15,21,-20
5,-20,-67,-17,-3,0,15,12
-52,-16,101,-27,-6,-27,-29,-12
7,25,53,71,7,14,39,26
-2,42,33,12,-4,-1,-28,13
21,5,31,-12,3,11,8,5
-30,-38,-87,-77,-33,-6,-4,-21
-7,22,76,90,8,-27,-4,-9
1,0,-18,-50,-19,-4,-3,12
16,2,-38,70,-4,-13,-17,4
-58,19,44,63,8,8,-10,-25
26,14,-16,-33,7,-8,39,29
-27,-56,-21,-26,-3,-8,-3,-2
-6,6,-56,-60,7,27,37,-12
-48,-23,116,-22,-30,-18,-22,-14
81,-46,-128,-105,-22,-38,-27,-23
58,-10,113,81,21,35,15,67
-23,75,30,15,1,-40,-47,0
7,-7,1,53,24,78,74,20
-34,-76,-108,-68,-46,-42,-62,-16
-16,49,-6,25,5,-14,-6,-9
60,11,33,92,11,36,35,-17
-5,18,71,60,5,-37,-49,11
-7,-65,-12,-24,9,8,-12,2
-23,19,-45,-54,-8,7,19,-32
-14,-69,82,78,-6,-13,-23,22
39,107,-34,-7,0,13,6,-4
17,82,127,18,20,27,31,14
7,-19,14,3,-10,-29,-33,-43
-29,-46,40,4,-19,-11,9,8
52,14,14,-32,-12,-8,21,22
-22,-8,-15,17,29,6,-15,20
-42,19,120,7,33,26,-2,43
36,98,-10,-128,-31,-6,25,-87
-4,13,17,-37,-16,-10,-8,-3
15,125,32,66,25,22,22,22
-48,8,93,73,-11,-23,-25,-33
1,-25,51,-92,-17,-11,25,15
73,-3,-49,-1,18,41,-17,65
-25,-26,45,-91,-27,3,10,-7
-24,-63,-107,-33,-23,-11,-9,-35
19,23,29,106,12,-30,-14,5
49,-94,7,-38,11,8,-19,-17
-12,-22,53,5,-15,-11,-9,8
10,-18,38,10,-15,1,14,9
-34,2,20,-66,-16,-2,-12,-27
-46,-25,-57,-8,-17,-29,-20,-26
20,45,108,103,50,21,8,4
-63,-61,-41,-49,-1,-11,-18,-15
5,-94,-7,-74,-28,-6,-20,10
-7,23,-49,-68,-16,-5,30,15
16,0,-7,52,-8,-2,-6,-17
-26,80,78,-30,-18,-17,3,3
9,-7,105,127,55,27,4,31
-41,-59,-83,-33,-17,-24,-49,-16
-2,-3,1,-55,-16,5,9,-6
76,55,101,105,35,27,59,42
-44,-85,-29,-26,-8,-5,-24,-16
-55,17,127,17,-13,-48,-72,-24
37,-30,-39,51,1,8,8,-42
-25,77,83,54,35,19,31,37
-41,-32,-76,26,1,2,-33,-17
4,-31,-31,-40,-6,1,42,19
-16,61,-48,4,-1,-20,-41,-10
44,-81,-79,43,-4,6,-3,1
-37,-34,-25,40,4,3,-25,4
-3,37,23,85,5,5,22,-11
-21,-16,-4,-118,-18,-7,-2,10
48,65,71,90,-7,-10,-44,6
-61,-58,-100,-65,32,15,22,-20
8,-32,-18,-24,-8,11,58,24
51,56,127,41,22,19,14,33
-78,-84,-15,-1,-41,-37,-25,-47
45,56,-19,-28,-11,6,10,10
-40,10,7,72,5,-10,-20,-27
-25,-7,51,32,2,-8,-30,-10
11,-111,-116,-81,-24,-9,40,7
41,70,127,106,10,0,72,12
-9,-25,18,-19,15,9,-12,0
-3,-14,-77,66,2,-1,-3,-3
9,-46,72,-78,1,-34,-4,-24
101,55,-63,-16,-15,21,4,6
28,84,127,97,23,9,0,13
-15,-61,-54,26,-40,-7,19,3
7,59,-49,75,82,27,-19,5
-10,55,101,-91,-5,0,6,6
56,35,61,-66,4,-5,1,5
-72,-23,-56,-121,-39,-14,-31,-23
-37,-17,-20,23,-12,-6,-11,-26
22,-7,-3,20,2,-1,-18,-33
18,24,-72,16,0,5,-5,-4
0,14,68,-2,-8,-17,1,-1
